statement national reference no: 924566, date: 30.06.2017, salesperiode: 01.06.2017-30.06.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;4250137262635;Halla Nor=fjör=;Melodica Compilation #2;Maybe;Apple Music;US;1;0,007;0,005;0,005
CD 06263;4250137262635;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;AR;1;0,001;0,001;0,001
CD 06263;4250137262635;Halla Nor=fjör=;Melodica Compilation #2;Maybe;Spotify;NO;1;0,004;0,003;0,003
CD 06263;4250137262635;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;DE;30;0,003;0,003;0,080
CD 06263;4250137262635;Hello Piedpiper;Melodica Compilation #2;The Poet;Spotify;AT;1;0,005;0,004;0,004
CD 06263;4250137262635;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;NL;2;0,004;0,003;0,006
CD 06263;4250137262635;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Google Subscription;IT;1;0,009;0,007;0,007
CD 06263;4250137262635;Phia;Melodica Compilation #2;Jennifer;Apple Music;AT;1;0,002;0,001;0,001
CD 06263;4250137262635;Jona Byron;Melodica Compilation #2;Dead Horse;Apple Music;CH;2;0,002;0,002;0,004
CD 06263;4250137262635;Town Of Saints;Melodica Compilation #2;Start Something;Deezer;DE;10;0,003;0,002;0,021
CD 06263;4250137262635;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Deezer;DE;6;0,002;0,001;0,009
CD 06263;4250137262635;L·isa;Melodica Compilation #2;Springrainair;Spotify;GB;9;0,001;0,001;0,005
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;DE;9;0,008;0,006;0,058
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;DE;2;0,007;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Spotify;NO;1;0,001;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;AT;2;0,005;0,004;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;NO;3;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grnn in deinen Augen;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;DE;1;0,600;0,480;0,480
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;DE;2;0,002;0,002;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;DE;4;0,005;0,004;0,016
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Apple Music;DE;1;0,013;0,010;0,010
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Apple Music;DE;2;0,007;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Apple Music;DE;2;0,007;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grnn in deinen Augen;Deezer;DE;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;AT;2;0,005;0,004;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;DE;2;0,005;0,004;0,008
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;DE;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Spotify;NO;1;0,001;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grnn in deinen Augen;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;DE;23;0,004;0,003;0,072
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Prime Music;DE;6;0,003;0,002;0,013
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Apple Music;DE;2;0,002;0,001;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;DE;3;0,009;0,007;0,022
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;NL;1;0,001;0,001;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;DE;5;0,003;0,003;0,014
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;FR;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Subscription;DE;4;0,005;0,004;0,017
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Rhapsody / Napster;DE;2;0,008;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;CH;1;0,007;0,006;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grnn in deinen Augen;Apple Music;DE;2;0,007;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Rhapsody / Napster;DE;3;0,008;0,006;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Utopia;Spotify;AT;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Das Grnn in deinen Augen;Spotify;DE;6;0,003;0,002;0,014
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;BR;1;0,003;0,003;0,003
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Apple Music;DE;2;0,007;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Apple Music;DE;3;0,008;0,006;0,019
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Apple Music;DE;2;0,007;0,006;0,012
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;NO;1;0,001;0,000;0,000
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;NO;2;0,001;0,000;0,001
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;FR;1;0,005;0,004;0,004
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;AT;2;0,005;0,004;0,009
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;DE;3;0,002;0,002;0,006
CD 06264;4250137262642;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;DE;4;0,004;0,003;0,012
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;On and On;Spotify;DE;3;0,005;0,004;0,012
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Before the Light;Spotify;DE;5;0,004;0,003;0,017
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;DE;8;0,005;0,004;0,031
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;City Lights;Spotify;DK;1;0,000;0,000;0,000
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;DE;3;0,005;0,004;0,012
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Never Thee;Spotify;DE;6;0,005;0,004;0,023
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;DE;33;0,002;0,001;0,041
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Remember Copenhagen;Spotify;DE;4;0,005;0,004;0,016
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;City Lights;Spotify;DE;7;0,005;0,004;0,025
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Did I Forget;Spotify;DE;27;0,001;0,001;0,032
CD 06265;4250137262659;Nikolai Wilckens;Stories The Sea Told Me At Night;Hang On;Spotify;DE;3;0,005;0,004;0,012
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;Apple Music;GB;1;0,012;0,010;0,010
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Apple Music;GB;1;0,012;0,010;0,010
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;Apple Music;GB;1;0,012;0,010;0,010
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Spotify;GB;1;0,001;0,001;0,001
CD 06266;4250137262666;Outroads;I Am Happy;Closer;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;This Wine Is a Kiss;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Apple Music;GB;1;0,012;0,010;0,010
CD 06266;4250137262666;Outroads;I Am Happy;IÆll Walk with You;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Good Company;Spotify;FR;1;0,000;0,000;0,000
CD 06266;4250137262666;Outroads;I Am Happy;La Da Die;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Gravey;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Best Not Make a Scene;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;She Looked Like a Friend;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Apple Music;GB;1;0,012;0,010;0,010
CD 06266;4250137262666;Outroads;I Am Happy;Dear Demon;Spotify;ES;2;0,002;0,002;0,004
CD 06266;4250137262666;Outroads;I Am Happy;Happiness;Spotify;US;1;0,001;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April¦s Fool / I Ne¦er Shall Wean Her;Rhapsody / Napster;US;38;0,008;0,006;0,237
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;Spotify;AU;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;GB;1;0,001;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;US;1;0,001;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;IE;1;0,008;0,006;0,006
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April¦s Fool / I Ne¦er Shall Wean Her;Spotify;US;12;0,004;0,003;0,037
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;Spotify;US;3;0,003;0,003;0,008
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Spotify;US;4;0,003;0,003;0,011
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;NO;1;0,006;0,005;0,005
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Rhapsody / Napster;US;3;0,008;0,006;0,019
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;US;8;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;CA;3;0,005;0,004;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;US;11;0,003;0,003;0,031
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;CA;2;0,005;0,004;0,008
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;CL;1;0,003;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Rhapsody / Napster;US;4;0,008;0,006;0,025
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April¦s Fool / I Ne¦er Shall Wean Her;Apple Music;GB;1;0,012;0,010;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;YouTube;US;4;0,002;0,002;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;CA;1;0,004;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;GB;1;0,003;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;DE;1;0,001;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April¦s Fool / I Ne¦er Shall Wean Her;Spotify;NZ;2;0,005;0,004;0,008
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;Spotify;IE;3;0,006;0,005;0,014
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;Spotify;DE;3;0,005;0,004;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;eMusic;US;1;0,560;0,448;0,448
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;IT;1;0,002;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;CA;2;0,005;0,004;0,008
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;US;9;0,004;0,003;0,031
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;YouTube;US;3;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;YouTube;GB;3;0,000;0,000;0,000
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;US;6;0,004;0,003;0,020
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;US;8;0,005;0,004;0,032
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;BR;1;0,001;0,001;0,001
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;CA;1;0,005;0,004;0,004
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;US;3;0,004;0,003;0,010
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;US;1;0,009;0,007;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;April¦s Fool / I Ne¦er Shall Wean Her;Apple Music;CA;3;0,005;0,004;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine¦s Grove;Apple Music;US;1;0,009;0,007;0,007
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;YouTube;US;2;0,009;0,007;0,014
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;US;1;0,003;0,003;0,003
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Rhapsody / Napster;US;2;0,008;0,006;0,012
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;ES;1;0,002;0,002;0,002
CD 06267;4250137262673;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;CA;5;0,002;0,002;0,008
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Spotify;DE;1;0,005;0,004;0,004
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Man;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Spotify;US;1;0,003;0,003;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;DonÆt You Dare;Spotify;GB;5;0,001;0,001;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;OrwellÆs Dream;Spotify;DE;1;0,001;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;IÆm Not a Racist, butà;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Braining Cats and Dogs;Spotify;GB;5;0,001;0,001;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Spotify;US;1;0,003;0,003;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;Like an Old Toy;Spotify;FR;1;0,000;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;Dead Grey Sky;Spotify;GB;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Mentally Ill;Spotify;GB;2;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;Destruction Is a Virtue;Deezer;FR;1;0,004;0,003;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;OrwellÆs Dream;Google Subscription;RU;1;0,003;0,002;0,002
CD 06270;4250137262703;Steve Allen;Wreck the Place;IÆm Not a Racist, butà;Spotify;DE;1;0,001;0,000;0,000
CD 06270;4250137262703;Steve Allen;Wreck the Place;When It All Began;Spotify;GB;1;0,001;0,001;0,001
CD 06270;4250137262703;Steve Allen;Wreck the Place;IÆm Not a Racist, butà;Spotify;US;1;0,003;0,003;0,003
CD 06270;4250137262703;Steve Allen;Wreck the Place;Cannon and Bull;KKBOX;TH;1;0,008;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Google Subscription;US;11;0,005;0,004;0,043
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;NL;10;0,004;0,003;0,029
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Apple Music;AU;1;0,015;0,012;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;PE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;NL;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;CA;4;0,003;0,003;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;US;1;0,009;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;SE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;FR;2;0,003;0,002;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;AT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;KR;2;0,015;0,012;0,023
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CA;20;0,003;0,003;0,053
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;FR;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;IT;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;US;69;0,004;0,003;0,223
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;DE;3;0,005;0,004;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;NL;2;0,003;0,002;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Google Subscription;US;7;0,005;0,004;0,028
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Google Subscription;US;8;0,005;0,004;0,032
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;NL;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;DE;2;0,004;0,003;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Google Subscription;US;10;0,005;0,004;0,039
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;NL;3;0,003;0,002;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Apple Music;US;1;0,009;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;AU;7;0,006;0,005;0,036
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CL;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;AU;4;0,005;0,004;0,017
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;NZ;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;CA;1;0,004;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;US;2;0,006;0,005;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;TDC Play;DK;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;CZ;2;0,001;0,001;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Google Play Scan;CA;5;0,000;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;US;5;0,004;0,003;0,015
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;MX;1;0,001;0,001;0,001
