statement national reference no: 918948, date: 30.04.2015, salesperiode: 01.04.2015-30.04.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;17 / 0,006 / 0,004;0,08
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Google Play;1 / 0,009 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Napster;3 / 0,008 / 0,006;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;41 / 0,004 / 0,003;0,12
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;simfy;2 / 0,019 / 0,015;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Google Play;1 / 0,009 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;10 / 0,004 / 0,003;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Google Play;1 / 0,009 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Rdio;1 / 0,005 / 0,004;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Napster;4 / 0,008 / 0,006;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Google Play;1 / 0,011 / 0,009;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Spotify;4 / 0,005 / 0,004;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;4 / 0,002 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Napster;3 / 0,008 / 0,006;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Napster;2 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Play;19 / 0,011 / 0,009;0,16
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;4 / 0,002 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Napster;1 / 0,008 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Google Play;1 / 0,009 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;4 / 0,005 / 0,004;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Rdio;1 / 0,005 / 0,004;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;1 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Remember Copenhagen;Spotify;2 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;1 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;2 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Hang On;Spotify;1 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;2 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;2 / 0,007 / 0,005;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;4 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;3 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;3 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Amazon;1 / 0,500 / 0,400;0,40
CD 06266;OUTROADS;I Am Happy;La Da Die;Deezer;1 / 0,002 / 0,001;0,00
CD 06266;OUTROADS;I Am Happy;La Da Die;Google Play;2 / 0,013 / 0,011;0,02
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;5 / 0,008 / 0,006;0,03
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;1 / 0,001 / 0,001;0,00
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Google Play;1 / 0,007 / 0,006;0,01
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;2 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;5 / 0,004 / 0,003;0,02
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;5 / 0,006 / 0,005;0,02
CD 06266;OUTROADS;I Am Happy;Good Company;Deezer;1 / 0,006 / 0,005;0,00
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;4 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;15 / 0,005 / 0,004;0,07
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;11 / 0,008 / 0,006;0,07
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;iTunes;1 / 0,450 / 0,360;0,36
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;4 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;2 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;4 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;8 / 0,007 / 0,005;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Napster;2 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;5 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Napster;1 / 0,008 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;6 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;7 / 0,008 / 0,006;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;6 / 0,003 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Napster;3 / 0,008 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Google Play;1 / 0,014 / 0,012;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;15 / 0,005 / 0,004;0,06
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;eMusic;1 / 0,170 / 0,136;0,14
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;13 / 0,001 / 0,001;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Google Play;7 / 0,012 / 0,009;0,07
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;7 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Google Play;4 / 0,012 / 0,009;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;13 / 0,003 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Napster;1 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Google Play;7 / 0,011 / 0,009;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;iTunes;1 / 0,450 / 0,360;0,36
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Napster;2 / 0,008 / 0,006;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;11 / 0,003 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Google Play;4 / 0,012 / 0,009;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;iTunes;1 / 0,450 / 0,360;0,36
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;9 / 0,004 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Google Play;7 / 0,011 / 0,009;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;9 / 0,003 / 0,002;0,02
CD 06270;ALLEN, STEVE;Wreck the Place; ;iTunes;1 / 5,100 / 4,080;4,08
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;5 / 0,004 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;iTunes;1 / 0,450 / 0,360;0,36
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Google Play;5 / 0,012 / 0,009;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Google Play;6 / 0,012 / 0,009;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;8 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Google Play;5 / 0,011 / 0,008;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;9 / 0,003 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Google Play;6 / 0,012 / 0,009;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;iTunes;1 / 0,450 / 0,360;0,36
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;9 / 0,004 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Google Play;5 / 0,012 / 0,009;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;iTunes;1 / 0,450 / 0,360;0,36
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;11 / 0,004 / 0,003;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Google Play;4 / 0,012 / 0,009;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;13 / 0,003 / 0,002;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;iTunes;1 / 0,450 / 0,360;0,36
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play;7 / 0,012 / 0,009;0,07
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Deezer;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;9 / 0,004 / 0,003;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google Play;27 / 0,009 / 0,007;0,18
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;27 / 0,004 / 0,003;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google Play;29 / 0,008 / 0,007;0,19
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;73 / 0,004 / 0,004;0,26
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Rdio;3 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google Play;27 / 0,009 / 0,007;0,18
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;39 / 0,004 / 0,003;0,12
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;4 / 0,010 / 0,008;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Google Play;11 / 0,009 / 0,007;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;58 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;150 / 0,004 / 0,003;0,49
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Napster;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;JB Hi-Fi;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;1 / 0,450 / 0,360;0,36
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;35 / 0,009 / 0,007;0,24
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;20 / 0,004 / 0,003;0,06
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;38 / 0,004 / 0,003;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;JB Hi-Fi;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;9 / 0,008 / 0,006;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;26 / 0,009 / 0,007;0,18
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;14 / 0,006 / 0,005;0,07
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;18 / 0,003 / 0,003;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;JB Hi-Fi;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google Play;25 / 0,009 / 0,007;0,17
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;75 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google Play;18 / 0,009 / 0,007;0,13
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;228 / 0,003 / 0,002;0,50
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google Play;21 / 0,009 / 0,007;0,16
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;15 / 0,004 / 0,003;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Napster;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Google Play;19 / 0,009 / 0,007;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Wimp;1 / 0,012 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;23 / 0,004 / 0,003;0,07
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Napster;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,810 / 3,848;3,85
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;1 / 0,006 / 0,005;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Spotify;1 / 0,006 / 0,005;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Spotify;1 / 0,006 / 0,005;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;2 / 0,007 / 0,006;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Spotify;1 / 0,006 / 0,005;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Peace To Earth;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Peace To Earth;Spotify;1 / 0,006 / 0,005;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Spotify;1 / 0,006 / 0,005;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Deezer;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;3 / 0,004 / 0,004;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google Play;22 / 0,009 / 0,007;0,16
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Napster;1 / 0,008 / 0,006;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;16 / 0,008 / 0,006;0,10
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Google Play;11 / 0,009 / 0,007;0,08
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;15 / 0,009 / 0,007;0,11
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Napster;1 / 0,008 / 0,006;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;iTunes;1 / 0,600 / 0,480;0,48
CD 09782;OUTROADS;Only The Lonely?;Brother (Live);Google Play;1 / 0,007 / 0,005;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Deezer;4 / 0,003 / 0,002;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Google Play;2 / 0,006 / 0,005;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Spotify;1 / 0,007 / 0,005;0,01
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;3 / 0,009 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;3 / 0,009 / 0,007;0,02
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Buddhist Girl;Deezer;1 / 0,001 / 0,001;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Spotify;1 / 0,001 / 0,000;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Spotify;8 / 0,004 / 0,003;0,03
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Musician;Spotify;1 / 0,001 / 0,000;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;My American Way;Spotify;1 / 0,001 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;4 / 0,009 / 0,007;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;5 / 0,008 / 0,006;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;8 / 0,007 / 0,005;0,04
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Google Play;1 / 0,007 / 0,006;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Spotify;5 / 0,009 / 0,007;0,04
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Google Play;3 / 0,008 / 0,006;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);Spotify;4 / 0,009 / 0,007;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Deezer;1 / 0,003 / 0,002;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);YouTube;6 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Google Play;2 / 0,007 / 0,006;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Google Play;1 / 0,007 / 0,006;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Spotify;3 / 0,009 / 0,007;0,02
CD 13901;ASTRID S FARM ;Cyclist;Mountains;Google Play;1 / 0,013 / 0,010;0,01
CD 13901;ASTRID S FARM ;Cyclist;Lies (feat, geboren thielsch);Napster;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Lies (feat, geboren thielsch);Google Play;1 / 0,013 / 0,010;0,01
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Google Play;2 / 0,010 / 0,008;0,02
CD 13901;ASTRID S FARM ;Cyclist;Mountains;Napster;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Now I am;Google Play;1 / 0,013 / 0,010;0,01
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Google Play;2 / 0,010 / 0,008;0,02
CD 13901;ASTRID S FARM ;Cyclist;Razorblades;Google Play;1 / 0,013 / 0,010;0,01
CD 13901;ASTRID S FARM ;Cyclist;Hey Girl;Google Play;1 / 0,013 / 0,010;0,01
