statement national reference no: 925223, date: 30.09.2017, salesperiode: 01.09.2017-30.09.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Apple Music;US;17;0,003;0,002;0,037
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Taxi Driver;iTunes;US;1;0,450;0,360;0,360
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;iTunes;US;1;0,450;0,360;0,360
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Mask of the Red Death;iTunes;US;1;0,430;0,344;0,344
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Shiner No, 5;iTunes;US;1;0,390;0,312;0,312
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Spotify;PL;2;0,001;0,001;0,002
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;Apple Music;US;19;0,003;0,002;0,044
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;iTunes;US;1;0,450;0,360;0,360
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Taxi Driver;Spotify;PL;1;0,000;0,000;0,000
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;DE;3;0,003;0,002;0,007
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Mask of the Red Death;Spotify;DE;3;0,002;0,001;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Shiner No, 5;Spotify;DE;3;0,002;0,001;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Spotify;US;5;0,004;0,003;0,017
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;iTunes;US;1;0,430;0,344;0,344
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Spotify;DE;4;0,003;0,002;0,009
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Apple Music;DE;1;0,008;0,007;0,007
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;IT;1;0,000;0,000;0,000
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Mask of the Red Death;Spotify;US;3;0,005;0,004;0,012
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Shiner No, 5;Spotify;US;4;0,005;0,004;0,016
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Apple Music;GB;1;0,004;0,003;0,003
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;Spotify;PL;2;0,001;0,001;0,002
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Spotify;SE;1;0,005;0,004;0,004
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);Spotify;US;1;0,001;0,001;0,001
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Three´15;Spotify;US;1;0,001;0,001;0,001
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Spotify;US;1;0,001;0,001;0,001
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);Apple Music;US;1;0,007;0,006;0,006
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Three´15;Apple Music;US;1;0,007;0,006;0,006
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Apple Music;US;1;0,007;0,006;0,006
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Pneumonia´15;Apple Music;US;1;0,007;0,006;0,006
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Spotify;CH;1;0,003;0,003;0,003
CD 09022;4250137290225;Lonesome Station;Current Space;Current Space;Apple Music;CH;1;0,013;0,010;0,010
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Spotify;NO;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Deezer;GB;1;0,001;0,001;0,001
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;DK;2;0,004;0,003;0,006
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;BE;2;0,003;0,002;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Apple Music;GB;2;0,005;0,004;0,009
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Spotify;GB;61;0,004;0,003;0,201
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;BE;2;0,003;0,002;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Deezer;GB;2;0,001;0,001;0,001
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Spotify;BE;1;0,003;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;BE;1;0,003;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;NL;1;0,004;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;GB;27;0,004;0,003;0,086
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Apple Music;GB;5;0,005;0,004;0,021
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;PH;1;0,001;0,001;0,001
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;US;9;0,001;0,001;0,010
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Apple Music;GB;2;0,011;0,009;0,018
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Apple Music;GB;3;0,005;0,004;0,012
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;BE;1;0,003;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Deezer;GB;7;0,002;0,002;0,012
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Spotify;GB;27;0,004;0,003;0,080
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Spotify;BE;2;0,003;0,002;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Google Subscription;GB;3;0,008;0,006;0,018
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;GB;76;0,004;0,003;0,220
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;GB;56;0,003;0,003;0,149
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Google Subscription;US;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Apple Music;GB;2;0,010;0,008;0,015
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;GB;111;0,003;0,003;0,303
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;BE;2;0,003;0,002;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Spotify;GB;20;0,004;0,003;0,064
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;GB;43;0,003;0,003;0,112
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;NZ;1;0,003;0,003;0,003
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;MX;1;0,002;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Google Subscription;GB;2;0,008;0,006;0,012
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Apple Music;GB;3;0,005;0,004;0,012
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Spotify;BE;1;0,003;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Deezer;GB;3;0,004;0,003;0,009
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;ID;7;0,001;0,001;0,006
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Apple Music;AT;4;0,003;0,003;0,011
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;KR;3;0,005;0,004;0,011
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Deezer;FR;1;0,001;0,001;0,001
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;VN;4;0,000;0,000;0,000
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;DK;1;0,000;0,000;0,000
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;ES;3;0,003;0,002;0,007
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;JP;4494;0,001;0,000;2,137
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Apple Music;DE;5;0,006;0,005;0,026
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;YouTube;US;16;0,001;0,001;0,017
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;DE;17;0,002;0,002;0,028
CD 09234;4250137292342;Phia;Open/Closed;Open/Closed;Spotify;SG;8;0,001;0,001;0,005
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;AU;1;0,002;0,002;0,002
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;US;5;0,004;0,003;0,015
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;DE;2;0,004;0,003;0,007
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;IE;1;0,000;0,000;0,000
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;PH;1;0,001;0,001;0,001
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;TW;2;0,002;0,001;0,003
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;BE;1;0,003;0,002;0,002
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;HK;1;0,000;0,000;0,000
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;IS;2;0,005;0,004;0,007
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Google Subscription;GB;1;0,008;0,006;0,006
CD 09268;4250137292687;Owls Of The Swamp;Meteorite;Meteorite;Spotify;SE;1;0,005;0,004;0,004
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;SE;2;0,005;0,004;0,007
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Rhapsody / Napster;US;1;0,007;0,006;0,006
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;BR;1;0,000;0,000;0,000
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;GB;1;0,006;0,005;0,005
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;US;4;0,004;0,003;0,012
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Google Subscription;GB;1;0,008;0,006;0,006
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;AU;2;0,003;0,002;0,005
CD 09287;4250137292878;Owls of the Swamp;Start All Over;Start All Over;Spotify;CA;1;0,002;0,001;0,001
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;What The Funk;Spotify;CH;3;0,000;0,000;0,000
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Home;Spotify;CH;2;0,003;0,003;0,005
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Intervals;Spotify;CH;2;0,003;0,003;0,005
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Ko,Sack;Spotify;CH;3;0,003;0,003;0,008
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Peace To Earth;Spotify;CH;6;0,001;0,000;0,003
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Hope;Spotify;CH;1;0,000;0,000;0,000
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Invert;Spotify;CH;3;0,000;0,000;0,000
CD 09626;4250137296265;Overdrive Amp Explosion;Intervals;Late;Spotify;CH;2;0,003;0,003;0,005
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Spotify;DE;1;0,002;0,002;0,002
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Deezer;DE;2;0,005;0,004;0,009
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon Prime Music;DE;3;0,003;0,002;0,006
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;GB;1;0,006;0,005;0,005
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play Scan;DE;2;0,000;0,000;0,000
CD 09744;4250137297446;Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Weg vun´t Dörp un nah Hamborg;Deezer;DE;6;0,005;0,004;0,026
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;iTunes;CH;1;0,670;0,536;0,536
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Apple Music;DE;15;0,017;0,014;0,205
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon;DE;1;0,540;0,432;0,432
CD 09744;4250137297446;Meike Schrader & Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;DK;1;0,006;0,005;0,005
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;DE;23;0,014;0,011;0,254
CD 09744;4250137297446;Wiebke Colmorgen;Hamburg, Mien Hoben - Split Single;Weg vun´t Dörp un nah Hamborg;Apple Music;DE;11;0,019;0,015;0,164
CD 09744;4250137297446;Meike Schrader;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Subscription;DE;4;0,006;0,005;0,018
CD 09782;4250137297828;Outroads;Only The Lonely?;Sleeping Sun;Spotify;NL;1;0,001;0,000;0,000
CD 09782;4250137297828;Outroads;Only The Lonely?;Brother (Live);Apple Music;GB;1;0,011;0,009;0,009
CD 09782;4250137297828;Outroads;Only The Lonely?;Best Not Make a Scene;Apple Music;GB;1;0,011;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;Hold;Spotify;CL;3;0,000;0,000;0,000
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;ES;2;0,004;0,003;0,006
CD 09783;4250137297835;Outroads;Goodbye To All That;Heads Up;Spotify;GB;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;No Accident;Apple Music;GB;1;0,011;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;GB;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;Waiting Room;Apple Music;GB;2;0,011;0,009;0,018
CD 09783;4250137297835;Outroads;Goodbye To All That;Hold;Apple Music;GB;2;0,011;0,009;0,018
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;DK;1;0,006;0,005;0,005
CD 09783;4250137297835;Outroads;Goodbye To All That;Can You Make Me Feel Good?;Spotify;GB;1;0,001;0,001;0,001
CD 09783;4250137297835;Outroads;Goodbye To All That;My Angels;Spotify;GB;3;0,004;0,003;0,010
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;BR;1;0,003;0,002;0,002
CD 09783;4250137297835;Outroads;Goodbye To All That;Restless Spirit Blues;Apple Music;GB;1;0,011;0,009;0,009
CD 09783;4250137297835;Outroads;Goodbye To All That;Hellbound on My Trail;Spotify;IT;2;0,005;0,004;0,008
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Too Cold (Clap Attack);Spotify;GB;2;0,006;0,005;0,009
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Sexy Time;Spotify;GB;1;0,006;0,005;0,005
CD 09929;4250137299297;The Bone Lab;Fresh Meat;We Are the Shit (Live);Spotify;GB;1;0,006;0,005;0,005
CD 09929;4250137299297;The Bone Lab;Fresh Meat;Hole Again;Apple Music;BE;1;0,007;0,006;0,006
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Amazon Prime Music;DE;18;0,003;0,002;0,038
CD 13901;4024572340476;Astrids Farm;Cyclist;Mountains;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Google Subscription;US;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;About a Band;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Poverty;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;DE;1;0,003;0,003;0,003
CD 13901;4024572340476;Astrids Farm;Cyclist;Beautiful;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Universal Accident;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Hey Girl;Spotify;GB;1;0,006;0,005;0,005
CD 13901;4024572340476;Astrids Farm;Cyclist;Cyclist;Spotify;NL;1;0,003;0,003;0,003
CD 13901;4024572340476;Astrids Farm;Cyclist;Lies (feat, geboren thielsch);Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Deezer;DE;2;0,006;0,005;0,010
CD 13901;4024572340476;Astrids Farm;Cyclist;Now I am;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;AT;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Bad Letter;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Razorblades;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Hey Girl;Amazon Prime Music;DE;1;0,003;0,002;0,002
CD 13901;4024572340476;Astrids Farm;Cyclist;Cyclist;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Universal Accident;Spotify;NO;1;0,005;0,004;0,004
CD 13901;4024572340476;Astrids Farm;Cyclist;Inside Out;Amazon Prime Music;DE;2;0,003;0,002;0,004
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Saavn;--;2;0,001;0,001;0,002
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;MY;1;0,001;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Helicopter;Spotify;DE;2;0,004;0,003;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;protoplanets;Spotify;DE;6;0,004;0,003;0,020
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;CA;1;0,004;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;DE;2;0,004;0,003;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;freq, Ghost;Spotify;DE;1;0,004;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;mountain;Spotify;US;1;0,003;0,002;0,002
CD 13903;4024572340483;xrfarflight;The Early Bird;Slow Motion Hospitalism;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Google Subscription;IN;2;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;CH;9;0,006;0,005;0,045
CD 13906;4024572352899;emmy moll;All The Monsters;View;Google Subscription;DE;1;0,006;0,005;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Spotify;DE;2;0,003;0,002;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;US;2;0,004;0,004;0,007
CD 13906;4024572352899;emmy moll;All The Monsters;Figurines;Spotify;US;1;0,004;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;AU;4;0,003;0,003;0,011
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Spotify;DE;2;0,002;0,002;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;SG;1;0,008;0,006;0,006
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Deezer;BR;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Spotify;GB;1;0,006;0,005;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Spotify;GB;1;0,006;0,005;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;DE;4;0,004;0,003;0,012
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Spotify;DE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Spotify;US;1;0,004;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Bird;Apple Music;DE;1;0,008;0,007;0,007
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Google Subscription;DE;1;0,006;0,005;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;IN;8;0,001;0,001;0,010
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Spotify;HU;1;0,002;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;FI;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Deezer;DE;1;0,004;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Apple Music;US;3;0,006;0,005;0,014
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;DE;3;0,002;0,002;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;PH;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;DE;1;0,002;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Apple Music;US;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;DE;2;0,002;0,002;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Google Play Scan;DE;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;FR;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Spotify;MX;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;MX;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;DE;2;0,002;0,002;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Google Subscription;DE;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Saavn;--;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;US;3;0,004;0,004;0,011
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;DE;11;0,002;0,002;0,017
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;Spotify;DE;1;0,003;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Deezer;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Deezer;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;DE;7;0,002;0,002;0,012
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;NL;1;0,001;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Saavn;--;2;0,001;0,001;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Spotify;IE;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;FR;2;0,004;0,003;0,007
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Raum und Zeit;Google Subscription;DE;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;US;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;FR;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;DE;4;0,003;0,002;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;TR;3;0,002;0,001;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Apple Music;DE;2;0,008;0,007;0,013
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Apple Music;RU;1;0,002;0,002;0,002
