statement national reference no: 924783, date: 31.07.2017, salesperiode: 01.07.2017-31.07.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
LP*13907;"4024572354916";LS0004LP;EMMY MOLL;All The Monsters;0;0;0;0;0;0;0
LP*13909;"4024572354893";LS0005LP;DEAR JOHN LETTER ;Between Leaves/Forestal;0;0;0;0;0;0;0
LP*13911;"4024572354978";LS0006LP;FRAU KRAUSHAAR ;Le Salon Is Very MorbidÃ¤;0;0;0;0;0;0;0


statement digital reference no: 924783, date: 31.07.2017, salesperiode: -


article no.;barcode;artist;title;track;shop;country;qty;dealer (average);net (average);total amount
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Long Day;Rhapsody / Napster;DE;38;0,008;0,006;0,232
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Just Look;Deezer;CH;1;0,010;0,008;0,008
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Dmand;Deezer;CH;1;0,010;0,008;0,008
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Long Day;Spotify;BE;3;0,005;0,004;0,013
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);The Flowers Are Gone;Deezer;CH;1;0,010;0,008;0,008
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Happy in the Dark;Amazon Music Unlimited;US;1;0,015;0,012;0,012
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Long Day;Spotify;DE;3;0,002;0,002;0,006
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);The Flowers Are Gone;Spotify;CH;1;0,007;0,006;0,006
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);22h;Rhapsody / Napster;DE;37;0,008;0,006;0,226
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Happy in the Dark;Rhapsody / Napster;DE;37;0,008;0,006;0,226
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Man Without a Back;Rhapsody / Napster;DE;36;0,008;0,006;0,220
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);What We´ve Said;Deezer;CH;2;0,010;0,008;0,016
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Long Day;Deezer;CH;1;0,010;0,008;0,008
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Happy in the Dark;Spotify;DE;1;0,005;0,004;0,004
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Man Without a Back;Spotify;CH;36;0,005;0,004;0,133
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Long Day;Spotify;AU;1;0,002;0,002;0,002
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Just Look;Rhapsody / Napster;DE;37;0,008;0,006;0,226
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Dmand;Rhapsody / Napster;DE;36;0,008;0,006;0,220
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Long Day;Spotify;CH;46;0,004;0,004;0,163
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);The Flowers Are Gone;Rhapsody / Napster;DE;37;0,008;0,006;0,226
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);22h;Deezer;CH;2;0,010;0,008;0,016
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Happy in the Dark;Deezer;CH;1;0,010;0,008;0,008
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Man Without a Back;Deezer;CH;1;0,010;0,008;0,008
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);The Flowers Are Gone;Spotify;DE;1;0,005;0,004;0,004
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);22h;Spotify;CH;2;0,006;0,005;0,010
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);Happy in the Dark;Spotify;CH;1;0,005;0,004;0,004
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);A Man Without a Back;Spotify;AU;1;0,002;0,002;0,002
7" 06271;4250137262710;Lonesome Station;Lonesome Station (+ CD);What We´ve Said;Rhapsody / Napster;DE;37;0,008;0,006;0,226
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;MX;1;0,001;0,001;0,001
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;CZ;2;0,001;0,001;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Start All Over;Spotify;BR;1;0,003;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Deezer;DE;1;0,004;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Spotify;NL;1;0,003;0,002;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Skipping Stones;Google Subscription;AU;5;0,007;0,006;0,029
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;NO;10;0,002;0,002;0,016
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;DK;5;0,004;0,003;0,016
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Start All Over;Spotify;MX;1;0,001;0,001;0,001
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Saavn;--;1;0,001;0,001;0,001
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Spotify;US;1;0,005;0,004;0,004
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Skipping Stones;Spotify;CA;1;0,001;0,001;0,001
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Deezer;DE;2;0,004;0,003;0,006
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;FI;1;0,002;0,002;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;CZ;2;0,001;0,001;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;BE;1;0,005;0,004;0,004
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Skipping Stones;Spotify;DK;6;0,005;0,004;0,025
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Spotify;BR;1;0,003;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;NL;1;0,003;0,002;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;ES;2;0,004;0,004;0,007
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;CA;1;0,001;0,001;0,001
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Start All Over;Google Subscription;AU;6;0,007;0,006;0,034
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Apple Music;US;2;0,006;0,005;0,010
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Spotify;CZ;2;0,001;0,001;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;US;5;0,004;0,004;0,018
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;NL;1;0,005;0,004;0,004
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;DE;2;0,003;0,002;0,004
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Start All Over;Spotify;CZ;2;0,001;0,001;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Google Subscription;AU;5;0,007;0,006;0,029
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Spotify;NO;1;0,001;0,000;0,000
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Skipping Stones;Spotify;BR;1;0,003;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;US;4;0,004;0,003;0,012
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;ES;2;0,002;0,002;0,004
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Start All Over;Spotify;US;2;0,004;0,003;0,007
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;BR;1;0,003;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Google Subscription;AU;5;0,007;0,006;0,029
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Skipping Stones;Spotify;CZ;2;0,001;0,001;0,002
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Google Subscription;AU;5;0,007;0,006;0,029
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;FR;6;0,004;0,003;0,020
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;How Long Have I Been Sleeping?;Spotify;DE;1;0,003;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;BR;1;0,003;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Skipping Stones;Spotify;US;3;0,004;0,004;0,011
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;I Found You;Spotify;CA;1;0,004;0,003;0,003
CD 05039;4250137250397;Owls of the Swamp;Meteorite EP;Meteorite;Spotify;PL;1;0,000;0,000;0,000
CD 05072;4250137250724;Joey Molinaro;Awash;The Saddest Clown;Apple Music;TR;2;0,005;0,004;0,008
CD 05072;4250137250724;Joey Molinaro;Awash;Youthful Grey;Spotify;US;2;0,003;0,002;0,005
CD 05072;4250137250724;Joey Molinaro;Awash;Patriarch;Spotify;US;2;0,003;0,002;0,005
CD 05072;4250137250724;Joey Molinaro;Awash;Train Death;Spotify;US;2;0,003;0,002;0,005
CD 05072;4250137250724;Joey Molinaro;Awash;The Saddest Clown;Spotify;US;4;0,003;0,002;0,010
CD 05072;4250137250724;Joey Molinaro;Awash;Portrait of a Failed Scene;Spotify;US;3;0,003;0,002;0,007
CD 05072;4250137250724;Joey Molinaro;Awash;Truer Woman;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Dance with Oedipus;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;The White Bride´s Wooden Hand;Spotify;PT;1;0,002;0,001;0,001
CD 05072;4250137250724;Joey Molinaro;Awash;Texas Swing;Spotify;US;4;0,003;0,002;0,010
CD 05072;4250137250724;Joey Molinaro;Awash;Truer Woman;Spotify;US;4;0,003;0,002;0,008
CD 05072;4250137250724;Joey Molinaro;Awash;Haunt;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Tortoise, Hare and Skygazer;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;The Saddest Clown;Apple Music;RU;1;0,003;0,002;0,002
CD 05072;4250137250724;Joey Molinaro;Awash;Youthful Grey;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Patriarch;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Train Death;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;The Saddest Clown;Spotify;GB;1;0,002;0,002;0,002
CD 05072;4250137250724;Joey Molinaro;Awash;Portrait of a Failed Scene;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Truer Woman;Apple Music;RU;1;0,003;0,002;0,002
CD 05072;4250137250724;Joey Molinaro;Awash;The White Bride´s Wooden Hand;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Texas Swing;Apple Music;TR;1;0,005;0,004;0,004
CD 05072;4250137250724;Joey Molinaro;Awash;Truer Woman;Spotify;PT;1;0,002;0,001;0,001
CD 05072;4250137250724;Joey Molinaro;Awash;Dance with Oedipus;Spotify;US;3;0,002;0,002;0,006
CD 05072;4250137250724;Joey Molinaro;Awash;The White Bride´s Wooden Hand;Spotify;US;2;0,003;0,002;0,005
CD 05072;4250137250724;Joey Molinaro;Awash;Texas Swing;YouTube;US;2;0,001;0,001;0,001
CD 05072;4250137250724;Joey Molinaro;Awash;Winged Luna;Spotify;US;2;0,003;0,002;0,005
CD 05072;4250137250724;Joey Molinaro;Awash;Haunt;Spotify;US;2;0,003;0,002;0,005
CD 05072;4250137250724;Joey Molinaro;Awash;Tortoise, Hare and Skygazer;Spotify;US;2;0,003;0,002;0,005
CD 06252;4250137262529;Owls Of The Swamp;Melodica Compilation #1 ;Heart Of The Mountain;TIDAL;CH;1;0,019;0,015;0,015
CD 06252;4250137262529;Various Artists;Melodica Compilation #1 ;The Question;Apple Music;US;7;0,006;0,005;0,034
CD 06252;4250137262529;My Sister Grenadine;Melodica Compilation #1 ;Season Song;Amazon Music Unlimited;DE;1;0,008;0,006;0,006
CD 06252;4250137262529;Svavar Knutur;Melodica Compilation #1 ;Yfir Hola Og Yfir Haedir;TIDAL;NO;1;0,014;0,012;0,012
CD 06252;4250137262529;Owls Of The Swamp;Melodica Compilation #1 ;Heart Of The Mountain;TIDAL;NL;1;0,011;0,009;0,009
CD 06252;4250137262529;Athebustop;Melodica Compilation #1 ;How Does It Feel;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Myrra Ros;Melodica Compilation #1 ;Morse Codes;Amazon;CH;1;0,540;0,432;0,432
CD 06252;4250137262529;Torben Stock;Melodica Compilation #1 ;When Will It Be;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Shisha PM;Melodica Compilation #1 ;Ups And Downs;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Ian Hooper;Melodica Compilation #1 ;Come My Way;Deezer;DE;2;0,005;0,004;0,009
CD 06252;4250137262529;Myrra Ros;Melodica Compilation #1 ;Morse Codes;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Various Artists;Melodica Compilation #1 ;The Question;Apple Music;CA;1;0,006;0,005;0,005
CD 06252;4250137262529;Svavar Knutur;Melodica Compilation #1 ;Yfir Hola Og Yfir Haedir;TDC Play;DK;1;0,008;0,006;0,006
CD 06252;4250137262529;Ian Hooper;Melodica Compilation #1 ;Come My Way;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Owls Of The Swamp;Melodica Compilation #1 ;Heart Of The Mountain;8tracks;US;1;0,000;0,000;0,000
CD 06252;4250137262529;Various Artists;Melodica Compilation #1 ;The Question;Apple Music;NO;1;0,012;0,010;0,010
CD 06252;4250137262529;Kid Decker;Melodica Compilation #1 ;Too Late;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Svavar Knutur;Melodica Compilation #1 ;Yfir Hola Og Yfir Haedir;TIDAL;DE;3;0,011;0,008;0,025
CD 06252;4250137262529;Owls Of The Swamp;Melodica Compilation #1 ;Heart Of The Mountain;TIDAL;DE;2;0,011;0,008;0,017
CD 06252;4250137262529;Various Artists;Melodica Compilation #1 ;The Question;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Astrids Farm;Melodica Compilation #1 ;Full Metal Jacket;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;My Sister Grenadine;Melodica Compilation #1 ;Season Song;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Torben Stock;Melodica Compilation #1 ;When Will It Be;Apple Music;AU;1;0,009;0,007;0,007
CD 06252;4250137262529;Reaganesk;Melodica Compilation #1 ;If Need Be;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Ian Hooper;Melodica Compilation #1 ;Come My Way;Apple Music;CA;1;0,005;0,004;0,004
CD 06252;4250137262529;Myrra Ros;Melodica Compilation #1 ;Morse Codes;Deezer;FR;4;0,005;0,004;0,016
CD 06252;4250137262529;Various Artists;Melodica Compilation #1 ;The Question;Apple Music;AU;2;0,009;0,007;0,014
CD 06252;4250137262529;Svavar Knutur;Melodica Compilation #1 ;Yfir Hola Og Yfir Haedir;Google Subscription;CZ;1;0,005;0,004;0,004
CD 06252;4250137262529;Ian Hooper;Melodica Compilation #1 ;Come My Way;Deezer;FR;3;0,004;0,003;0,010
CD 06252;4250137262529;Owls Of The Swamp;Melodica Compilation #1 ;Heart Of The Mountain;8tracks;CA;1;0,000;0,000;0,000
CD 06252;4250137262529;Various Artists;Melodica Compilation #1 ;The Question;Apple Music;JP;1;0,004;0,003;0,003
CD 06252;4250137262529;Ivar;Melodica Compilation #1 ;August;TIDAL;DE;1;0,011;0,008;0,008
CD 06252;4250137262529;Svavar Knutur;Melodica Compilation #1 ;Yfir Hola Og Yfir Haedir;TIDAL;CH;1;0,019;0,015;0,015
CD 06253;4250137262536;Dear John Letter;Part And Fragment;The Looking Glass;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;Crux;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;The Silver Ring Of The Bell;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;Kandi;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;You Remain Unshakeably Calm;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;Of Grandeur;Spotify;NO;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;You Remain Unshakeably Calm;Spotify;SE;1;0,004;0,003;0,003
CD 06253;4250137262536;Dear John Letter;Part And Fragment;That´s The Way The Cookie Crumbles;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;The Looking Glass;Spotify;US;1;0,001;0,001;0,001
CD 06253;4250137262536;Dear John Letter;Part And Fragment;House Of Leaves;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;You Can´t Hear Yourself Think;Deezer;DE;1;0,006;0,005;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;Of Grandeur;Deezer;DE;4;0,006;0,005;0,018
CD 06253;4250137262536;Dear John Letter;Part And Fragment;You Remain Unshakeably Calm;Spotify;DE;2;0,003;0,003;0,005
CD 06253;4250137262536;Dear John Letter;Part And Fragment;Silent Sirens;Deezer;DE;1;0,006;0,005;0,005
CD 06254;4250137262543;Kid Decker;Your Kind;Falling;Saavn;--;1;0,001;0,001;0,001
CD 06254;4250137262543;Kid Decker;Your Kind;Look About Ready;TDC Play;DK;1;0,008;0,006;0,006
CD 06254;4250137262543;Kid Decker;Your Kind;Here We Are;Google Subscription;GB;5;0,008;0,006;0,031
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Lions;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Snail´s Shell;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Easy In The Morning Sun;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Paintbox;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Your Favourite Spaceship;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Mirrorball;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Snakes;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Grape-Shaped Dream;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Seaman-Like;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Chestnuts;Deezer;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;On The Sun;Apple Music;DE;8;0,004;0,003;0,027
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Stones;Apple Music;DE;9;0,003;0,003;0,023
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Lions;Apple Music;CH;1;0,002;0,002;0,002
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Seaman-Like;YouTube;DE;14;0,001;0,001;0,010
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Chestnuts;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;On The Sun;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Stones;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Lions;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Snail´s Shell;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Easy In The Morning Sun;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Paintbox;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Your Favourite Spaceship;Apple Music;DE;8;0,003;0,003;0,022
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Mirrorball;Apple Music;DE;7;0,004;0,003;0,020
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Snakes;Apple Music;DE;9;0,004;0,003;0,029
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Grape-Shaped Dream;Apple Music;DE;12;0,003;0,002;0,027
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Seaman-Like;Apple Music;DE;7;0,004;0,003;0,020
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Your Favourite Spaceship;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Chestnuts;Apple Music;DE;6;0,003;0,002;0,014
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Mirrorball;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Snakes;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Grape-Shaped Dream;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Seaman-Like;TIDAL;DE;1;0,011;0,008;0,008
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Chestnuts;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;On The Sun;Google Subscription;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Stones;Deezer;DE;1;0,006;0,005;0,005
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Lions;Apple Music;DE;8;0,003;0,002;0,016
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Snail´s Shell;Apple Music;DE;8;0,003;0,002;0,016
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Easy In The Morning Sun;Apple Music;DE;7;0,004;0,003;0,020
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Paintbox;Apple Music;DE;6;0,003;0,002;0,014
CD 06255;4250137262550;Binoculers;Every Seaman s Got A Favourite Spaceship;Stones;TIDAL;DE;1;0,011;0,008;0,008
CD 06257;4250137262574;Torben Stock;Rocket;Conamara Instr,;Google Subscription;GB;2;0,008;0,006;0,012
CD 06257;4250137262574;Torben Stock;Rocket;Sad Movie Song;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Real Lights / Great Souls;Spotify;DE;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Wolkenstein;Spotify;DE;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Kiss Me Good Night;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Tonight;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Angels´s Song;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Rocket;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Kiss Me Good Night;Spotify;DE;9;0,003;0,003;0,024
CD 06257;4250137262574;Torben Stock;Rocket;Tonight;Spotify;IS;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Angels´s Song;Spotify;US;4;0,005;0,004;0,017
CD 06257;4250137262574;Torben Stock;Rocket;Rocket;Spotify;DK;1;0,000;0,000;0,000
CD 06257;4250137262574;Torben Stock;Rocket;Kiss Me Good Night;Spotify;IT;1;0,000;0,000;0,000
CD 06257;4250137262574;Torben Stock;Rocket;Truth;Spotify;DE;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Cold Breeze;Spotify;DE;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Rocket;Spotify;US;7;0,005;0,004;0,029
CD 06257;4250137262574;Torben Stock;Rocket;Real Lights / Great Souls;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Wolkenstein;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Conamara Instr,;Spotify;DE;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Sad Movie Song;Spotify;DE;2;0,005;0,004;0,007
CD 06257;4250137262574;Torben Stock;Rocket;Rocket;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Kiss Me Good Night;Spotify;BE;1;0,003;0,002;0,002
CD 06257;4250137262574;Torben Stock;Rocket;Tonight;Spotify;DE;2;0,003;0,003;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Angels´s Song;Spotify;DE;1;0,005;0,004;0,004
CD 06257;4250137262574;Torben Stock;Rocket;Rocket;Spotify;DE;5;0,004;0,003;0,016
CD 06257;4250137262574;Torben Stock;Rocket;Kiss Me Good Night;Spotify;IS;2;0,005;0,004;0,008
CD 06257;4250137262574;Torben Stock;Rocket;Truth;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Cold Breeze;Google Subscription;GB;1;0,008;0,006;0,006
CD 06257;4250137262574;Torben Stock;Rocket;Rocket;Spotify;NL;1;0,000;0,000;0,000
CD 06257;4250137262574;Torben Stock;Rocket;Kiss Me Good Night;Spotify;PE;1;0,001;0,001;0,001
