statement national reference no: 925002, date: 31.08.2017, salesperiode: 01.08.2017-31.08.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 13901;4024572340476;Astrids Farm;Cyclist;Full Metall Jacket;Spotify;AT;1;0,005;0,004;0,004
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Google Subscription;NZ;1;0,007;0,006;0,006
CD 13903;4024572340483;xrfarflight;The Early Bird;protoplanets;Spotify;DE;5;0,004;0,003;0,015
CD 13903;4024572340483;xrfarflight;The Early Bird;Helicopter;Spotify;US;2;0,004;0,003;0,006
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;DE;1;0,004;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Settling;Amazon cloud introductory;DE;1;0,000;0,000;0,000
CD 13903;4024572340483;xrfarflight;The Early Bird;mad bedcine;Saavn;--;1;0,001;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;IT;1;0,000;0,000;0,000
CD 13903;4024572340483;xrfarflight;The Early Bird;Slow Motion Hospitalism;Spotify;US;1;0,003;0,002;0,002
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Amazon cloud introductory;DE;1;0,000;0,000;0,000
CD 13903;4024572340483;xrfarflight;The Early Bird;mountain;Amazon cloud introductory;DE;2;0,000;0,000;0,000
CD 13903;4024572340483;xrfarflight;The Early Bird;freq, Ghost;Spotify;DE;2;0,004;0,003;0,006
CD 13903;4024572340483;xrfarflight;The Early Bird;Smashing Bubbles;Spotify;DE;1;0,004;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;US;1;0,008;0,006;0,006
CD 13903;4024572340483;xrfarflight;The Early Bird;protoplanets;Saavn;--;1;0,001;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Helicopter;Spotify;DE;2;0,004;0,003;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Saavn;--;2;0,001;0,001;0,002
CD 13903;4024572340483;xrfarflight;The Early Bird;protoplanets;Spotify;US;1;0,003;0,002;0,002
CD 13903;4024572340483;xrfarflight;The Early Bird;l,f, anthill;Spotify;DE;1;0,004;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;GB;1;0,003;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Slow Motion Hospitalism;Spotify;DE;2;0,004;0,003;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;Messy Lane;Spotify;DE;1;0,004;0,003;0,003
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Spotify;US;2;0,004;0,003;0,006
CD 13903;4024572340483;xrfarflight;The Early Bird;Smashing Bubbles;Saavn;--;1;0,001;0,001;0,001
CD 13903;4024572340483;xrfarflight;The Early Bird;Dream Theatre;Apple Music;CA;1;0,006;0,005;0,005
CD 13903;4024572340483;xrfarflight;The Early Bird;mountain;Spotify;DE;2;0,004;0,003;0,007
CD 13903;4024572340483;xrfarflight;The Early Bird;freq, Ghost;Spotify;US;1;0,003;0,002;0,002
CD 13903;4024572340483;xrfarflight;The Early Bird;Smashing Bubbles;Spotify;US;1;0,005;0,004;0,004
CD 13906;4024572352899;emmy moll;All The Monsters;Bird;Amazon cloud introductory;DE;7;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Inside a Shell;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;View;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Amazon cloud introductory;DE;7;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Spotify;DE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Inside a Shell;Spotify;DE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;View;Spotify;DE;2;0,003;0,003;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Deezer;IT;1;0,008;0,006;0,006
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Apple Music;CH;2;0,013;0,010;0,021
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;AU;1;0,002;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;DE;11;0,003;0,003;0,030
CD 13906;4024572352899;emmy moll;All The Monsters;Figurines;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Apple Music;CH;1;0,013;0,010;0,010
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;IN;2;0,000;0,000;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Spotify;DE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Spotify;DE;2;0,003;0,002;0,005
CD 13906;4024572352899;emmy moll;All The Monsters;Bird;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Inside a Shell;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;View;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Spotify;DE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Amazon cloud introductory;DE;7;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Bird;Apple Music;CH;1;0,013;0,010;0,010
CD 13906;4024572352899;emmy moll;All The Monsters;Inside a Shell;Apple Music;CH;2;0,013;0,010;0,021
CD 13906;4024572352899;emmy moll;All The Monsters;View;Apple Music;CH;2;0,013;0,010;0,021
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Apple Music;CH;2;0,013;0,010;0,021
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Spotify;US;1;0,001;0,001;0,001
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Amazon cloud introductory;DE;7;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;CH;12;0,006;0,005;0,059
CD 13906;4024572352899;emmy moll;All The Monsters;Drifted;Spotify;DE;3;0,003;0,002;0,007
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;CH;1;0,013;0,010;0,010
CD 13906;4024572352899;emmy moll;All The Monsters;Seagull;Apple Music;CH;2;0,013;0,010;0,021
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Apple Music;CH;2;0,013;0,010;0,021
CD 13906;4024572352899;emmy moll;All The Monsters;Be Light;Spotify;LU;1;0,007;0,006;0,006
CD 13906;4024572352899;emmy moll;All The Monsters;Figurines;Amazon cloud introductory;DE;6;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Tortoise;Spotify;DE;1;0,004;0,003;0,003
CD 13906;4024572352899;emmy moll;All The Monsters;Cloud No,9;Apple Music;US;1;0,002;0,002;0,002
CD 13906;4024572352899;emmy moll;All The Monsters;Time lapse Photography;Amazon cloud introductory;AT;5;0,000;0,000;0,000
CD 13906;4024572352899;emmy moll;All The Monsters;Your Course;Spotify;MX;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Google Subscription;RU;1;0,003;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Amazon cloud introductory;DE;5;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Deezer;DE;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Amazon cloud introductory;DE;5;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Google Subscription;RU;1;0,003;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;FR;1;0,004;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Deezer;DE;2;0,006;0,005;0,009
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;DE;5;0,002;0,002;0,009
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Saavn;--;1;0,001;0,001;0,001
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;DE;7;0,002;0,002;0,012
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Amazon cloud introductory;DE;5;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;DE;7;0,002;0,002;0,012
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Apple Music;RU;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;FR;1;0,004;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Google Subscription;RU;1;0,003;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;IE;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Google Play Scan;AT;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;NO;1;0,005;0,004;0,004
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Amazon cloud introductory;DE;5;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;FR;1;0,004;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Deezer;DE;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;DE;7;0,002;0,002;0,012
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Apple Music;RU;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Annual Ring / Enclosure;Google Play Scan;AT;1;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Deezer;DE;1;0,006;0,005;0,005
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Juke Entertain;DE;1;0,176;0,141;0,141
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;NO;1;0,003;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Google Subscription;RU;1;0,003;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Amazon cloud introductory;DE;5;0,000;0,000;0,000
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;DE;8;0,002;0,002;0,014
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Spotify;FR;1;0,004;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Deezer;DE;2;0,006;0,005;0,009
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Towers / Trees;Spotify;FR;1;0,004;0,003;0,003
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Aventiure / Pearly Gates;Deezer;DE;2;0,006;0,005;0,009
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;NL;1;0,002;0,002;0,002
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Clearing / Leaving;Spotify;DE;7;0,002;0,002;0,012
CD 13908;4024572354909;Dear John Letter;Between Leaves/Forestal;Trap / Black Kite;Amazon cloud introductory;DE;5;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;FR;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;US;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;BE;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Deezer;DE;2;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Popopaits;Deezer;FR;1;0,009;0,007;0,007
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Amazon Music Unlimited;DE;1;0,007;0,006;0,006
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;IT;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Apple Music;GB;1;0,011;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;TR;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;DE;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;PL;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Deezer;DE;1;0,006;0,005;0,005
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Spotify;DE;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;Spotify;DE;1;0,001;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Spotify;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;FR;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;DE;2;0,002;0,002;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;TR;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Apple Music;GB;1;0,011;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Apple Music;GB;1;0,011;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;DE;5;0,003;0,002;0,012
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;US;3;0,005;0,004;0,011
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;DE;14;0,004;0,003;0,041
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;US;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;DE;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Apple Music;GB;1;0,011;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;NL;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;DE;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Apple Music;GB;1;0,011;0,009;0,009
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;DK;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;TR;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Google Subscription;US;1;0,005;0,004;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Spotify;DE;3;0,002;0,002;0,006
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;Spotify;US;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Court of Love;Spotify;TR;1;0,000;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;NL;1;0,005;0,004;0,004
CD 13912;4024572361839;Dear John Letter;Introducing Labelship ;Trap/Black Kite;Apple Music;RU;1;0,000;0,000;0,000
CD 13912;4024572361839;emmy moll;Introducing Labelship ;Time-Lapse Photography;Apple Music;CH;1;0,013;0,010;0,010
CD 13912;4024572361839;Various Artists;Introducing Labelship ;Hand of Death;YouTube;DE;8;0,001;0,000;0,004
CD 13912;4024572361839;Dear John Letter;Introducing Labelship ;Clearing/Leaving;Apple Music;RU;1;0,000;0,000;0,000
CD 13912;4024572361839;emmy moll;Introducing Labelship ;Figurines;Apple Music;CH;1;0,013;0,010;0,010
CD 13912;4024572361839;Various Artists;Introducing Labelship ;Hand of Death;Deezer;MX;1;0,002;0,002;0,002
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Recognise;Spotify;CH;7;0,004;0,003;0,020
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;CH;2;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Searching For ½ * â•—,8,1;Spotify;CH;4;0,000;0,000;0,001
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;ID;4;0,000;0,000;0,002
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Spotify;CH;4;0,002;0,001;0,005
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Trumpets In The Trees;Spotify;ID;1;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Recognise;Saavn;--;1;0,001;0,001;0,001
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;ID;1;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Searching For ½ * â•—,8,1;Saavn;--;1;0,001;0,001;0,001
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;CH;2;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Saavn;--;1;0,001;0,001;0,001
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Trumpets In The Trees;Spotify;CH;1;0,000;0,000;0,000
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Trumpets In The Trees;TIDAL;GB;1;0,017;0,014;0,014
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;CH;1;0,000;0,000;0,000
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;US;4;0,001;0,001;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;US;4;0,001;0,001;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;DK;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;DE;1;0,004;0,003;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Spotify;DK;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;US;4;0,001;0,001;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;DE;7;0,004;0,003;0,022
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;DK;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;DK;2;0,006;0,005;0,009
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;GB;4;0,004;0,004;0,014
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;GB;2;0,004;0,004;0,007
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;DE;2;0,003;0,002;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Apple Music;NL;1;0,007;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Spotify;DE;1;0,004;0,003;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;US;2;0,001;0,001;0,002
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;DK;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Spotify;US;4;0,002;0,002;0,006
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;DE;1;0,004;0,003;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;DE;1;0,004;0,003;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;DK;1;0,006;0,005;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;EE;1;0,003;0,003;0,003
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;US;4;0,001;0,001;0,003
LP 06274;4250137262741;Martin Bisi;Ex-Nihilo ;Nihil Holy;Spotify;DE;1;0,004;0,003;0,003
LP 06274;4250137262741;Martin Bisi;Ex-Nihilo ;The Mermaid Queen;YouTube;CH;3;0,000;0,000;0,000
LP 06274;4250137262741;Martin Bisi;Ex-Nihilo ;Sin-Love-Hate;Spotify;FI;1;0,005;0,004;0,004
